Date,Link,Message
2020-10-19 12:18:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719131726720860160,Simple and clean
2020-10-19 12:11:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723616156185305088,"Interested for AWS ,spark"
2020-10-19 07:43:33,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6723834438419144704,Interested..
2020-10-19 07:38:21,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6723658917118828544,Rajesh Maheshvari👍
2020-10-19 07:06:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6723658917118828544,Rajesh Maheshvari
2020-10-18 09:07:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723234503265001472,13
2020-10-16 16:24:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720644620126040065,Interested
2020-10-16 12:34:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722842058874351616,E
2020-10-16 12:10:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722836116753514496,A
2020-10-16 06:22:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721381790449250304,Interested
2020-10-16 06:22:19,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6721818706218938369,Make sense....
2020-10-12 10:37:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719517043718160384,Pyspark
2020-10-11 13:52:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720133329775022080,+BigData
2020-10-10 11:24:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720374181504020480,Interested
2020-10-09 07:38:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719932272587370496,Interested
2020-10-05 17:25:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718797805126852608,+
2020-10-04 15:39:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6716322399383560192,Will do feature engineering..
2020-09-30 05:32:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6716424704397209600,++
2020-09-28 09:35:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6716253541352177664,Mikkee Kumar 
2020-09-25 18:49:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6714631449225641984,Interested
2020-09-25 14:30:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6714168534450130945,Interested
2020-09-25 09:16:42,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6715071510836502528,Better reach...
2020-09-19 05:48:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6712765382568091648,Thanks brother...
2020-09-13 11:53:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6702254647870058496,Congrats Luv
2020-09-04 13:24:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6706211976328093696,Yes
2020-09-04 03:08:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6705049162146209792,++Better reach
2020-08-27 18:25:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6702918079623573504,Harsh Sharma
2020-08-27 11:34:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6704437365433344000,Thanks mam ..will put more efforts....
2020-08-27 11:32:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6703676845189054464,Commenting for better reach..
2020-08-23 10:07:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6703212262099943424,"Center shock ,mentos is missing"
2020-08-12 04:26:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6694865015159320576,+
2020-07-22 13:30:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688736415095885824,++ ml+data science+data engineering
2020-07-09 14:22:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6686997417675542528,Congrats Ankit
2019-11-08 18:16:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6594042468520472576,Congrats Parth
2019-09-30 12:43:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6583613036819513344,Congo....
2019-08-02 17:13:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6562934411833245696,Congrats Shravan
2019-07-19 13:04:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6557074325374025729,Time flies!
2019-07-08 12:39:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6533962135121289216,Congratulations!
2019-06-30 06:07:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6549252361762758656,Congrats Divya
2019-06-21 04:47:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6546653700314718208,It's an revenge period
2019-06-21 04:37:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6546372985048092672,Smart kid
2019-06-21 04:27:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6546568203907153923,Congrats Kanhaiya
2019-05-14 12:07:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6533962135121289216,Good luck with your new role!
2019-03-11 04:53:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6510710355252080641,Congrats
2018-10-22 17:38:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6458913181527048192,Antarix bharadwaj
2018-09-04 10:22:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6434234968506920960,Congrats engineer...
2018-05-03 05:10:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6396182327654903808,Congrats...sir...
2017-10-29 16:23:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6328469816604758016,working as a boss behave like employee.
2017-03-06 14:32:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6203181312048750592,mam this to inform you that iam an student searching for java trainee intership...please help me..Pathikondalakshmisairam@gmail.com
2017-02-17 13:50:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6201398160691122177,can you please upload the resume template for freshers...in docx format..
2016-12-18 03:09:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6201398160691122177,plz send sir Pathikondalakshmisairam@gmail.com
